density,vacancy_content,melting_temperature,heat_conductivity,band_gap,crystallinity_index,thermal_expansion_coeff,young_modulus,hardness,lattice_parameter,label
7.8320573443278985,0.0518010431376098,1548.2723343838766,26.626378101393776,1.5,0.3689702095355373,3.283944942532634e-05,85.97871105990154,13.9765674569425,3.7061365980299725,non-conductive
8.170162773487565,0.06141862443190114,1405.3138439808622,3.1179344194711707,0.5,0.9856598475582383,5.6559179388677265e-05,79.41810670083665,17.295426825777906,8.420868524876084,non-conductive
2.592357213872723,0.023660978270750734,1884.3082275731654,17.78249965739873,1.5,0.36815574036278786,2.6791796547129256e-05,187.25415687352637,17.94355668535219,4.929831897847972,non-conductive
4.867725828354181,0.04834980851068038,1113.681141424777,4.7656236312004765,2.0,0.3515166249107261,4.071483081750457e-05,243.61069844243582,2.7483151062727567,6.366506286944007,non-conductive
2.9269524762010377,0.04291494919583219,2956.9889293435817,20.254277529294633,1.5,0.6374636288776231,3.392790977397214e-05,173.85015163067874,19.33912255655251,9.502281131701826,non-conductive
8.904827407004749,0.007489584200198374,2176.8671128328497,33.82639076590483,2.0,0.9615168066268193,8.060996121904995e-05,343.1569361314631,7.338648876517203,8.265510112274558,non-conductive
6.986385014620463,0.010616035354746723,2113.9041833283504,24.02460549403054,1.5,0.9762096057964329,9.250131691736208e-05,137.79856927652986,9.358090682083754,3.3691652740235023,non-conductive
4.6471841988211935,0.08374725196187746,2311.59255979944,19.802386561253268,1.0,,7.619764702353428e-05,366.86349337827636,16.04617142466349,3.057082161216008,non-conductive
2.508466802288189,0.023981995220659025,1994.0472955544133,6.838695231482776,2.0,0.7546063656363536,4.4469274026968364e-05,397.9178338500186,13.633029805877456,8.511855481162856,non-conductive
4.487858573725298,0.019495827149863056,1064.1270341890831,13.002013238989159,0.0,0.5634021759730277,5.092916277216972e-05,105.94368841804277,17.96813833628509,6.86750165885087,conductive
4.601466576213976,0.05049114512501393,2224.6225776807933,5.907021099179206,1.5,0.7557757391323319,1.3382295699014133e-05,342.8628095133446,8.61090126475867,8.042340865538906,non-conductive
7.836849426704513,0.0768747131362513,2432.347753912861,40.56743785117638,1.0,0.8597796549704966,7.493960640231925e-05,482.64618915505133,8.092475109847012,4.097707252786295,non-conductive
7.100459770841705,0.006194651857898793,1833.4981212481061,7.626751571251406,0.0,0.48609530319502325,6.005109226010937e-05,136.77071776850602,1.6020881412850738,9.10433494979434,conductive
9.097701940610612,0.057680791963825584,2514.591144142386,30.17329496089578,1.5,0.619862262830103,9.034155961760621e-05,459.18627400226956,9.791782156723503,8.413274853101234,non-conductive
5.777719401295594,0.011921044284057337,1454.0025986768412,17.79428026585345,1.5,0.5373166952330477,2.086050321394017e-05,322.7215771733075,14.757344636253066,9.235872398382295,non-conductive
2.9567539675064136,0.003646105082561846,1442.553182132368,12.072940848103991,2.0,0.5624706135286772,7.621288607132861e-05,315.92519029927035,6.722395634898105,5.387672578602295,non-conductive
7.70595829778396,0.00527439521622174,1322.833975375148,32.33395353511308,2.0,0.8900479098739409,6.878249451019978e-05,73.36520704439022,9.791803759802987,4.929936366982725,non-conductive
8.08628038893518,0.08341641082084414,1743.9895195783238,23.39311315947009,2.0,0.3556168302055702,2.731870784716547e-05,386.7351252738792,5.168557601220282,4.062120079467489,non-conductive
6.49021758055597,0.011797248362806156,2694.024070778167,20.607127896943396,1.5,0.2081840256006242,6.70704853145417e-05,265.2228736916262,15.682968311557753,9.51061955562898,non-conductive
8.167737439636488,0.004515136441229195,2655.8241242981285,30.049748239718856,2.0,0.45628011027362914,9.25129646770883e-05,374.52847632581035,2.149719665481795,4.237804424904885,non-conductive
5.950364770915126,0.04378998871429123,1765.6484159270076,25.072113796010036,1.5,0.20808519048126517,9.192516277904477e-05,414.1314965509727,14.402278045009467,3.8352206359805354,non-conductive
6.1818626350559525,0.08439934719420249,2178.237471960473,15.870726219026478,1.5,0.49840042566201914,,285.70836801752534,8.199860223154687,4.348747462907476,non-conductive
5.420328146868397,0.026240837648930194,2441.6326329498315,28.394003100497333,1.5,0.9035081053570586,5.759238140871951e-06,168.63994097524136,1.7903253183552952,8.399672087320793,non-conductive
2.2033530139527615,0.04217126175259164,1482.4135492560458,33.80543025098403,2.0,0.6174335204824778,8.735416939469599e-05,113.70762112676601,17.21592215854393,9.226704644880167,non-conductive
2.8631314159464356,0.003992253256375123,1336.2821717894942,2.3079647707558597,0.5,0.8554328533030777,6.612008209344945e-05,122.22640756958643,10.266715400442138,8.67639419547497,non-conductive
2.251433485493874,0.04490785141348759,2944.191986424622,23.82771471647609,2.0,0.1661909196155118,3.1732991065090706e-05,440.12059427560945,12.387060422706453,6.942669870098993,non-conductive
7.091283290110243,0.05776130806371337,2235.114626419237,3.8264809445936447,0.0,0.9008735925371768,1.9537785808864233e-05,105.61014303367492,14.90858313896468,9.957189755444062,conductive
4.514847848610613,0.05709070537521448,2962.8314436673277,10.133865289337443,1.0,0.6017871644071158,1.2504182436734396e-05,223.1123328709558,13.446414227022586,3.4819784514541414,non-conductive
6.068565529317622,0.033242669217436516,1675.5119742644583,28.464927969820682,1.0,0.0317597887404798,5.973453026518337e-06,200.42359083006386,14.88628054547762,9.070341744751378,non-conductive
9.260531791408745,0.031553318066313556,2406.063399948263,43.443256848013455,2.0,0.6331189552850368,7.565622154712489e-05,439.4550500325366,15.483352006979297,5.993997031996383,non-conductive
3.9943378331909996,0.010662361893659789,1445.2072730824755,44.25747828023576,0.5,0.9513969562609179,2.434845689538426e-05,264.96207531243124,12.193879080727607,6.185856440938265,non-conductive
5.283063384285038,0.03667983206462684,1522.4003425478259,4.427256496792932,2.0,0.07916700047536207,3.4010406682822516e-06,498.40088780666196,7.947118787247377,3.893164255558964,non-conductive
8.04440910834439,0.009949466887296466,2023.804242539248,21.536149228048625,2.0,0.5824561304695721,4.032979453235694e-05,381.6746358364151,5.6197008446105094,3.234030820476799,non-conductive
3.8303853239329797,0.07665959447120517,1639.2362510161424,29.567317667223012,2.0,0.9154786028697147,4.877810097864155e-05,432.91560893192855,18.155161496402958,5.216398282486033,non-conductive
2.615839278630344,0.09662742977481859,1335.243127681169,8.206425322966826,1.5,0.00969516833437456,1.7753792859112566e-05,94.40251971200371,19.428572048126185,4.2239747317975045,non-conductive
4.318011623310144,0.09700744566667069,1525.761403978652,38.50617862049381,2.0,0.6309129264658232,5.360785280092428e-06,163.89601486920316,7.795592346865969,6.383371292499181,non-conductive
3.2897702980320354,0.08650710993753939,1071.4967889317293,37.467527663424704,2.0,0.47490229183096266,1.972342282670882e-05,110.9507880073227,3.133903852373704,4.031313682376403,non-conductive
9.437581218740585,0.060079214933961914,2408.847242954973,45.26370967163294,1.5,0.3469893186486106,6.823117342182087e-05,258.6298875802519,5.228209215212194,3.9654941555159304,non-conductive
8.464963036515336,0.070086569724388,1984.2333141717231,1.415814592088708,2.0,0.627536489945376,9.142124047869436e-06,373.22936967285943,13.742679573756602,9.138852888726946,non-conductive
7.067230052083388,0.02852058026804141,1188.4861328090512,11.61752795546113,1.5,0.052702094587416926,5.594866602514239e-05,126.07860569135008,4.285734029208284,9.449062909284862,non-conductive
8.971684721501742,0.06307704201726207,1343.3879862569825,41.532148998020766,1.5,0.7530630462874002,1.5494786802908502e-05,108.57584505638246,15.822323188158775,9.74951346011537,non-conductive
8.429376615192915,0.04556495494398775,1205.069076225288,33.858422490519835,1.0,0.004479476919707626,2.037322818446152e-05,326.57393695119816,18.537574557619557,7.763517100117383,non-conductive
3.4925604710882867,0.048201733977693256,2225.185616551753,44.82510283122605,1.5,0.3069357437923522,3.991471044340317e-05,153.64073919354078,19.309378786498097,8.397115533571085,non-conductive
9.140471987919822,0.0757776560375158,1188.4207272249876,3.8018030719830596,0.0,0.5039586376846784,1.0981708269319405e-05,265.6962822891834,1.177184613522923,8.850493286698404,conductive
6.314737935325206,0.028191835559725167,2508.5646660704324,30.2512343201057,1.0,0.3770222505665517,1.8147146775439073e-05,73.00297747747297,19.204929134133916,7.6124544138446515,non-conductive
8.459521241312501,0.03180396116945199,1041.0218386407823,28.883282169790036,2.0,0.3074759352055825,3.554628873368406e-05,356.2757654303592,15.063693963462736,5.3117017329177045,non-conductive
9.168730399387947,0.09246417911286367,1498.7515759917842,2.748046401666086,2.0,0.8308351454680961,3.363723154433832e-05,293.59237173892416,2.596954413012243,4.094708989034668,non-conductive
4.544027799774911,0.0056224294850972245,2781.3333517838146,26.162581768711693,2.0,0.9348325742719089,7.517787708189746e-05,341.3403045313848,8.889568906795802,4.660913150107051,non-conductive
2.880415396221414,0.04856342984133404,2437.062636244492,30.866495254186287,1.5,0.8737126849058887,8.403448207516012e-06,173.93287102688572,14.300864017010673,8.882898359834737,non-conductive
3.8234813003355335,0.09128008004078618,1145.9366658513754,10.373365535903254,2.0,0.5224313130499997,8.618462283096801e-05,175.371338912689,19.177024360559937,7.872680668007889,non-conductive
5.4168623090100505,,2642.25220897036,14.393149573108484,0.5,0.884164175193483,8.180698490320604e-05,410.6122398908412,4.118686478616459,6.190570344683061,non-conductive
8.544118127379946,0.054640707421213214,1986.0702430804095,32.37701996858911,2.0,0.9208615651815437,7.68331723295019e-05,373.3530408431718,3.426932356612126,3.205835540263169,non-conductive
8.885844666050748,0.024974417922935522,2693.5660543376584,23.94674643239796,0.0,0.409238397047462,3.1627863883850117e-05,310.8778930393766,9.974594011975693,4.863430593037181,conductive
2.0556170442495256,0.03432754890644483,2201.4795489007865,43.04266922084801,1.0,0.28344585950544543,8.246529676853797e-05,332.6645641019362,19.393878981031296,8.102282451880345,non-conductive
6.085978420620526,0.0852048415804693,2363.6660640657174,17.77670653445023,2.0,0.09826520581332032,1.90974059486388e-05,92.31988077549744,19.4562050899022,6.5867106456651605,non-conductive
5.339288025190232,0.05592181317684582,2987.003120791416,14.066323261021857,1.0,0.47909192104922904,1.3316511379647797e-05,435.2770870030641,5.330380080005277,6.04872746137715,non-conductive
3.776862483765842,0.05147421937567799,1464.6710918480362,49.258431076897295,0.0,0.9462969204384414,5.450677015459248e-06,396.4581648552482,7.067595811457689,5.1957558054593544,conductive
2.9589229386694624,0.009957971354002892,2247.8911495227767,45.64565273637409,2.0,0.560907528070371,9.399172593755202e-05,315.7211902205514,18.252607727248435,,non-conductive
4.700921371229024,0.0016028156455123123,1920.6427801147968,2.420644504950013,1.0,0.6675621017861716,3.14930788728221e-05,463.3678089954082,14.96198832618922,9.764697697601825,non-conductive
9.543277631300153,0.09636851886870491,1078.903905845383,38.76570215002173,0.0,0.11288381849184759,9.18441701376127e-05,125.8870584647299,19.474012144494747,9.307865503082542,conductive
4.585623456166042,0.037698616728684166,1028.9412830057302,6.406403917434945,0.0,0.14351966414225625,2.7988742590413643e-05,358.9958237153751,17.969818897295532,3.2134855665899744,conductive
6.150324973946929,0.06032130620995044,1238.4571556357173,2.3467745466391765,1.0,0.46447326195967253,9.084902997429861e-05,483.3417999434724,5.086824955961124,6.36667675808412,non-conductive
7.624151671161423,0.0079715073187285,2298.183481077096,14.411080282351096,0.5,0.9512647989837257,9.048897623176274e-05,189.5040340564644,15.434810328840983,5.306285086328634,non-conductive
4.909036819034352,0.06831142857230466,2134.3261758267845,14.19794807399411,2.0,0.3607846415915289,9.244392845606058e-05,,1.9227393996422155,6.574232636378607,non-conductive
9.774256661767685,0.0932566708705961,2106.8591223274548,41.14661935500127,1.0,0.8774840413175335,5.011919048913518e-05,380.69036013610986,16.538822796088006,7.243495829102003,non-conductive
9.69957835953689,0.05756652529974197,1063.7135250565202,35.82269505119892,2.0,0.12028859342571152,8.67286823930903e-05,53.14114600525718,12.429578486447554,4.400196475982828,non-conductive
4.014258366602913,0.012611532237541058,1938.605992720014,49.0988619392687,0.5,0.6170172069337101,9.512582372056471e-05,442.64014213197515,19.165918290092772,8.470976486837795,non-conductive
5.977988047139084,0.058172152747347675,2849.245635685057,35.864132115279105,1.5,0.6006129769105182,,75.33556344660643,19.24061665391249,6.325476350601765,non-conductive
4.407026478534157,0.07663472131046524,1795.1837386212933,21.49452210954635,2.0,0.8598747500702685,4.2468566162572954e-05,343.74412844234473,1.96548707146275,9.944042384287723,non-conductive
4.278723955019741,0.04064165365740187,2249.8449395769126,35.24745538631563,2.0,0.003316704404901505,7.220477854623866e-05,219.73286499041768,4.049908225559589,3.1758917002049287,non-conductive
2.2950955788362624,0.08798377479414679,2559.637351246287,49.9734942921337,2.0,0.18993166719757215,3.073562235060679e-05,141.50329417252976,10.19993389905514,4.3280342333052095,non-conductive
6.876514671839175,0.06486829533573645,2567.850558283775,35.79695224556387,2.0,0.21968762542948173,7.562712158235323e-05,454.21627993422305,17.710376973976835,7.827408603922787,non-conductive
6.021432185830892,0.08992489182892026,2038.5601647905428,38.3223864430356,1.0,0.9499660880907373,8.315322376139861e-06,385.810633367088,16.47445770362507,7.866258225678911,non-conductive
2.411830009999915,0.062350531124733724,2715.9038908046728,46.97988574432271,1.5,0.15369365626989495,5.282634004456568e-05,203.19825476446707,19.323030500683796,7.075317570918615,non-conductive
4.2291717138928915,0.013128797200482423,,6.568911804272484,2.0,0.03696235022056038,1.3109034924290777e-05,177.86889178575126,12.743598225115475,9.803720200834402,non-conductive
9.26612708773323,0.030969171110518914,2777.3864295695967,35.534430378938616,0.0,0.534461494741808,3.0039024167230972e-05,381.2055323725127,5.874706871670791,5.907205061039534,conductive
3.9164951253357794,0.020179494825245694,1480.4543327910906,42.689491940405,0.0,0.5285584624336817,2.660391385616073e-05,426.4568431728487,1.4770261505983693,5.919257684472636,conductive
3.1591589767297847,0.09088264977168624,1560.432813981142,47.764551410823756,1.0,0.8440469653678643,8.405427528270395e-05,372.13270893311426,5.235603323690429,9.373334542569214,non-conductive
5.915622082220504,0.07604000672874828,1106.2412483980022,11.337495195873268,2.0,0.948859650177802,2.0158208285213552e-05,337.9951512660836,13.830190761118867,6.769092473977675,non-conductive
9.885203632884807,0.0676398368910006,2591.1636730845657,25.692521378487967,1.0,0.538545442140131,8.103634409575277e-05,152.56612633489198,18.59922164351725,5.476093631099203,non-conductive
3.9364421720920033,0.03009663196316217,1834.110472465411,34.34718753457961,0.5,0.9299941824196555,7.960207424488428e-05,433.7617924744125,7.097169678857031,8.032565900837014,non-conductive
7.377084379247028,0.018404477205021353,1458.2332278227982,13.125918745565535,1.5,0.7251591512998297,5.038942250016576e-05,387.3478925562687,17.638382275496614,7.337694327312692,non-conductive
8.09295692262974,0.07564510879889119,1463.5805552331594,30.42317029926343,2.0,0.264559127995585,2.4150482304016834e-05,282.77343039488653,8.503066718481973,5.144870352006141,non-conductive
